transaction_id,date,type,category,description,amount,payment_method,need_or_want,merchant,month,year,day_name
1052,2023-07-10,Expense,Shopping,Particular condition man.,233.91,Unknown,Want,Unknown,July,2023,Monday
1053,2023-07-10,Income,Investment,Shoulder despite poor tree resource.,1365.0,Unknown,Income,Unknown,July,2023,Monday
1054,2023-07-11,Expense,Bills,Authority number.,1573.63,Unknown,Need,Unknown,July,2023,Tuesday
1055,2023-07-13,Expense,Health,Affect marriage present a.,1757.01,Unknown,Need,Unknown,July,2023,Thursday
1056,2023-07-15,Expense,Others,Entire record toward off.,1148.33,Unknown,Other,Unknown,July,2023,Saturday
1057,2023-07-15,Expense,Bills,Long identify road speech.,558.07,Unknown,Need,Unknown,July,2023,Saturday
1058,2023-07-15,Income,Income,Difficult his ready sister building.,817.0,Unknown,Income,Unknown,July,2023,Saturday
1059,2023-07-15,Expense,Health,Four field area young.,1384.12,Unknown,Need,Unknown,July,2023,Saturday
1060,2023-07-15,Income,Income,Movement which ball least.,2700.0,Unknown,Income,Unknown,July,2023,Saturday
1061,2023-07-16,Expense,Food,Computer always his.,682.35,Unknown,Need,Unknown,July,2023,Sunday
1062,2023-07-17,Expense,Travel,Receive to piece.,567.89,Unknown,Need,Unknown,July,2023,Monday
1063,2023-07-18,Expense,Bills,Be plan same cause.,1945.27,Unknown,Need,Unknown,July,2023,Tuesday
1064,2023-07-19,Expense,Travel,Rest or.,1948.7,Unknown,Need,Unknown,July,2023,Wednesday
1065,2023-07-19,Expense,Health,As music film move.,546.15,Unknown,Need,Unknown,July,2023,Wednesday
1066,2023-07-20,Expense,Bills,Already argue.,383.99,Unknown,Need,Unknown,July,2023,Thursday
1067,2023-07-21,Expense,Shopping,Brother southern project learn.,1484.48,Unknown,Want,Unknown,July,2023,Friday
1068,2023-07-23,Expense,Health,Scientist do author.,1643.82,Unknown,Need,Unknown,July,2023,Sunday
1069,2023-07-25,Expense,Bills,President likely truth animal.,140.58,Unknown,Need,Unknown,July,2023,Tuesday
1070,2023-07-26,Expense,Shopping,Common anyone.,279.94,Unknown,Want,Unknown,July,2023,Wednesday
1071,2023-07-27,Expense,Food,Lay color.,355.74,Unknown,Need,Unknown,July,2023,Thursday
1072,2023-07-27,Expense,Entertainment,Box organization.,1675.58,Unknown,Want,Unknown,July,2023,Thursday
1073,2023-07-30,Expense,Others,Source international.,110.61,Unknown,Other,Unknown,July,2023,Sunday
1074,2023-08-01,Expense,Entertainment,Building range national focus.,555.22,Unknown,Want,Unknown,August,2023,Tuesday
1075,2023-08-04,Expense,Shopping,Or friend.,1274.47,Unknown,Want,Unknown,August,2023,Friday
1076,2023-08-05,Income,Investment,Center indeed recent.,2481.0,Unknown,Income,Unknown,August,2023,Saturday
1078,2023-08-07,Expense,Others,Just understand american.,363.39,Unknown,Other,Unknown,August,2023,Monday
1077,2023-08-07,Expense,Health,Partner sing administration main according.,695.06,Unknown,Need,Unknown,August,2023,Monday
1079,2023-08-09,Expense,Travel,Religious order.,1500.43,Unknown,Need,Unknown,August,2023,Wednesday
1080,2023-08-09,Expense,Travel,Really society live camera.,64.63,Unknown,Need,Unknown,August,2023,Wednesday
1081,2023-08-10,Income,Investment,Mission include visit.,2313.0,Unknown,Income,Unknown,August,2023,Thursday
1082,2023-08-10,Expense,Entertainment,Conference matter wear physical site.,545.48,Unknown,Want,Unknown,August,2023,Thursday
1083,2023-08-11,Expense,Food,Above dog brother morning.,1730.61,Unknown,Need,Unknown,August,2023,Friday
1084,2023-08-16,Expense,Food,Gun seven music despite show.,953.45,Unknown,Need,Unknown,August,2023,Wednesday
1085,2023-08-17,Income,Investment,Apply both chance.,569.0,Unknown,Income,Unknown,August,2023,Thursday
1086,2023-08-17,Expense,Travel,Computer prove amount population.,1428.35,Unknown,Need,Unknown,August,2023,Thursday
1087,2023-08-21,Expense,Travel,Itself free source.,853.38,Unknown,Need,Unknown,August,2023,Monday
1088,2023-08-22,Expense,Health,Bit appear.,923.41,Unknown,Need,Unknown,August,2023,Tuesday
1089,2023-08-23,Expense,Travel,Citizen ahead method.,1357.62,Unknown,Need,Unknown,August,2023,Wednesday
1090,2023-08-25,Expense,Shopping,Return or for.,1173.13,Unknown,Want,Unknown,August,2023,Friday
1091,2023-08-27,Income,Income,Discover body direction down.,2815.0,Unknown,Income,Unknown,August,2023,Sunday
1092,2023-08-30,Expense,Bills,Heart determine likely.,968.66,Unknown,Need,Unknown,August,2023,Wednesday
1093,2023-08-30,Expense,Travel,Three certain.,1284.78,Unknown,Need,Unknown,August,2023,Wednesday
1094,2023-08-30,Expense,Travel,Hold carry rest.,1315.68,Unknown,Need,Unknown,August,2023,Wednesday
1095,2023-08-30,Expense,Travel,Dark camera realize.,384.84,Unknown,Need,Unknown,August,2023,Wednesday
1096,2023-09-01,Expense,Entertainment,Carry surface learn.,1800.38,Unknown,Want,Unknown,September,2023,Friday
1097,2023-09-01,Expense,Shopping,Detail far church some.,1324.46,Unknown,Want,Unknown,September,2023,Friday
1098,2023-09-03,Expense,Food,Wife talk beat tax majority.,1314.25,Unknown,Need,Unknown,September,2023,Sunday
1101,2023-09-04,Expense,Travel,List leg address into their.,1814.75,Unknown,Need,Unknown,September,2023,Monday
1100,2023-09-04,Expense,Food,Its develop until watch.,1170.22,Unknown,Need,Unknown,September,2023,Monday
1099,2023-09-04,Expense,Entertainment,Individual analysis.,692.9,Unknown,Want,Unknown,September,2023,Monday
1102,2023-09-07,Expense,Others,Almost most look something.,1813.99,Unknown,Other,Unknown,September,2023,Thursday
1103,2023-09-10,Expense,Travel,Manager bar send really.,1692.38,Unknown,Need,Unknown,September,2023,Sunday
1104,2023-09-11,Expense,Bills,Car fast positive.,594.63,Unknown,Need,Unknown,September,2023,Monday
1105,2023-09-11,Expense,Travel,Look fight.,1453.12,Unknown,Need,Unknown,September,2023,Monday
1106,2023-09-12,Expense,Bills,Section agency lawyer sign them.,1894.38,Unknown,Need,Unknown,September,2023,Tuesday
1107,2023-09-12,Expense,Bills,Smile have less.,452.28,Unknown,Need,Unknown,September,2023,Tuesday
1108,2023-09-13,Expense,Travel,Audience throw four allow international.,846.74,Unknown,Need,Unknown,September,2023,Wednesday
1110,2023-09-14,Expense,Bills,Hand possible relate night.,949.72,Unknown,Need,Unknown,September,2023,Thursday
1111,2023-09-14,Expense,Health,My some skin ball thing.,528.51,Unknown,Need,Unknown,September,2023,Thursday
1109,2023-09-14,Expense,Bills,War push thousand book half.,946.37,Unknown,Need,Unknown,September,2023,Thursday
1112,2023-09-15,Income,Investment,Wonder draw box.,3626.0,Unknown,Income,Unknown,September,2023,Friday
1113,2023-09-15,Expense,Shopping,That reflect send set fly.,117.58,Unknown,Want,Unknown,September,2023,Friday
1114,2023-09-16,Expense,Bills,Quite everyone as generation.,1984.77,Unknown,Need,Unknown,September,2023,Saturday
1115,2023-09-16,Expense,Others,Money but report question.,295.02,Unknown,Other,Unknown,September,2023,Saturday
1116,2023-09-21,Expense,Bills,Later happy pull.,1560.09,Unknown,Need,Unknown,September,2023,Thursday
1117,2023-09-21,Expense,Bills,Throughout leader bag.,633.69,Unknown,Need,Unknown,September,2023,Thursday
1118,2023-09-23,Income,Income,When baby clearly.,2740.0,Unknown,Income,Unknown,September,2023,Saturday
1119,2023-09-24,Expense,Bills,Many themselves minute.,1156.8,Unknown,Need,Unknown,September,2023,Sunday
1120,2023-09-28,Income,Investment,Indicate radio use.,1560.0,Unknown,Income,Unknown,September,2023,Thursday
1121,2023-09-29,Expense,Shopping,Information scene again country.,812.75,Unknown,Want,Unknown,September,2023,Friday
1122,2023-10-03,Expense,Shopping,Strong mind from.,19.29,Unknown,Want,Unknown,October,2023,Tuesday
1124,2023-10-04,Expense,Health,Pretty skin main program.,1900.64,Unknown,Need,Unknown,October,2023,Wednesday
1123,2023-10-04,Expense,Entertainment,Knowledge fight car smile commercial.,45.65,Unknown,Want,Unknown,October,2023,Wednesday
1125,2023-10-05,Income,Investment,Machine wife show.,2353.0,Unknown,Income,Unknown,October,2023,Thursday
1126,2023-10-06,Expense,Health,Good lay coach.,631.06,Unknown,Need,Unknown,October,2023,Friday
1127,2023-10-08,Income,Income,Expect win stuff realize project.,1868.0,Unknown,Income,Unknown,October,2023,Sunday
1128,2023-10-08,Income,Investment,Draw american first.,2942.0,Unknown,Income,Unknown,October,2023,Sunday
1129,2023-10-08,Expense,Others,Employee continue none alone.,1458.39,Unknown,Other,Unknown,October,2023,Sunday
1130,2023-10-09,Expense,Health,Challenge large wish move.,872.99,Unknown,Need,Unknown,October,2023,Monday
1131,2023-10-09,Expense,Bills,Identify material.,692.04,Unknown,Need,Unknown,October,2023,Monday
1132,2023-10-11,Expense,Health,Until choose wife national.,1502.73,Unknown,Need,Unknown,October,2023,Wednesday
1133,2023-10-13,Income,Income,Positive far time wide.,656.0,Unknown,Income,Unknown,October,2023,Friday
1134,2023-10-14,Expense,Bills,Son rock two.,430.27,Unknown,Need,Unknown,October,2023,Saturday
1135,2023-10-14,Income,Investment,Rule too.,1508.0,Unknown,Income,Unknown,October,2023,Saturday
1137,2023-10-15,Expense,Food,Bring agent pay detail group.,756.63,Unknown,Need,Unknown,October,2023,Sunday
1136,2023-10-15,Expense,Food,Part crime.,1191.91,Unknown,Need,Unknown,October,2023,Sunday
1138,2023-10-16,Income,Investment,Sit short cultural.,661.0,Unknown,Income,Unknown,October,2023,Monday
1139,2023-10-17,Income,Investment,Support quality whatever wish hour.,3914.0,Unknown,Income,Unknown,October,2023,Tuesday
1140,2023-10-17,Expense,Bills,Owner memory argue project.,1099.09,Unknown,Need,Unknown,October,2023,Tuesday
1141,2023-10-27,Expense,Bills,Respond into history.,418.93,Unknown,Need,Unknown,October,2023,Friday
1142,2023-10-27,Expense,Food,General final knowledge.,609.22,Unknown,Need,Unknown,October,2023,Friday
1143,2023-10-29,Expense,Travel,Democratic thousand.,1249.37,Unknown,Need,Unknown,October,2023,Sunday
1144,2023-10-30,Expense,Shopping,Eye south wife interest.,1663.0,Unknown,Want,Unknown,October,2023,Monday
1145,2023-10-30,Income,Investment,Structure our century.,2815.0,Unknown,Income,Unknown,October,2023,Monday
1146,2023-11-04,Income,Investment,Write moment friend value.,4577.0,Unknown,Income,Unknown,November,2023,Saturday
1147,2023-11-05,Income,Investment,According police.,2654.0,Unknown,Income,Unknown,November,2023,Sunday
1150,2023-11-08,Expense,Bills,Strategy face make.,88.42,Unknown,Need,Unknown,November,2023,Wednesday
1148,2023-11-08,Expense,Entertainment,Fight nice less agree able.,1379.53,Unknown,Want,Unknown,November,2023,Wednesday
1149,2023-11-08,Expense,Entertainment,Company left nothing trip.,722.26,Unknown,Want,Unknown,November,2023,Wednesday
1151,2023-11-09,Expense,Entertainment,What strong line.,15.45,Unknown,Want,Unknown,November,2023,Thursday
1152,2023-11-09,Expense,Bills,Conference trade population agreement.,1672.11,Unknown,Need,Unknown,November,2023,Thursday
1153,2023-11-11,Expense,Bills,Yes at seat ok.,1899.4,Unknown,Need,Unknown,November,2023,Saturday
1154,2023-11-11,Expense,Bills,Than physical live reason.,1449.89,Unknown,Need,Unknown,November,2023,Saturday
1155,2023-11-13,Income,Income,Mention offer suddenly clear.,2393.0,Unknown,Income,Unknown,November,2023,Monday
1156,2023-11-14,Expense,Travel,Floor there career.,535.61,Unknown,Need,Unknown,November,2023,Tuesday
1157,2023-11-14,Income,Investment,Evening information.,823.0,Unknown,Income,Unknown,November,2023,Tuesday
1158,2023-11-15,Expense,Health,Face morning.,1605.18,Unknown,Need,Unknown,November,2023,Wednesday
1159,2023-11-17,Expense,Bills,Create physical share out cold.,199.05,Unknown,Need,Unknown,November,2023,Friday
1160,2023-11-18,Expense,Food,Step rate feeling rate.,29.25,Unknown,Need,Unknown,November,2023,Saturday
1161,2023-11-21,Income,Investment,Move goal.,3192.0,Unknown,Income,Unknown,November,2023,Tuesday
1162,2023-11-21,Expense,Others,Carry example.,1910.63,Unknown,Other,Unknown,November,2023,Tuesday
1163,2023-11-22,Expense,Bills,Future treat bill choice.,751.52,Unknown,Need,Unknown,November,2023,Wednesday
1164,2023-11-23,Expense,Bills,Somebody next ready.,807.55,Unknown,Need,Unknown,November,2023,Thursday
1165,2023-11-23,Expense,Travel,Republican reduce sort individual trouble.,1673.06,Unknown,Need,Unknown,November,2023,Thursday
1167,2023-11-26,Expense,Food,Report agreement sport.,1963.32,Unknown,Need,Unknown,November,2023,Sunday
1168,2023-11-26,Expense,Others,Type look find.,1601.8,Unknown,Other,Unknown,November,2023,Sunday
1166,2023-11-26,Expense,Bills,Stage threat our.,234.98,Unknown,Need,Unknown,November,2023,Sunday
1169,2023-11-26,Expense,Bills,Task central dinner.,837.9,Unknown,Need,Unknown,November,2023,Sunday
1171,2023-11-27,Expense,Others,Candidate bad real.,370.71,Unknown,Other,Unknown,November,2023,Monday
1170,2023-11-27,Expense,Health,Affect machine.,1226.6,Unknown,Need,Unknown,November,2023,Monday
1172,2023-11-28,Expense,Bills,Cultural allow.,971.33,Unknown,Need,Unknown,November,2023,Tuesday
1173,2023-11-28,Expense,Shopping,Arrive budget education at property.,886.97,Unknown,Want,Unknown,November,2023,Tuesday
1174,2023-11-29,Income,Income,Turn day top.,601.0,Unknown,Income,Unknown,November,2023,Wednesday
1175,2023-12-05,Expense,Entertainment,Ahead certainly second everyone.,1956.01,Unknown,Want,Unknown,December,2023,Tuesday
1176,2023-12-05,Expense,Health,Goal talk sit party.,1043.01,Unknown,Need,Unknown,December,2023,Tuesday
1177,2023-12-06,Expense,Bills,Attention standard shake more respond.,871.37,Unknown,Need,Unknown,December,2023,Wednesday
1178,2023-12-08,Expense,Others,Top mr wind.,698.04,Unknown,Other,Unknown,December,2023,Friday
1179,2023-12-09,Expense,Shopping,Turn surface listen.,305.82,Unknown,Want,Unknown,December,2023,Saturday
1180,2023-12-09,Expense,Food,Pull blue strong wonder.,33.17,Unknown,Need,Unknown,December,2023,Saturday
1181,2023-12-10,Expense,Others,Method imagine seven.,1705.22,Unknown,Other,Unknown,December,2023,Sunday
1182,2023-12-11,Expense,Bills,Letter mind many.,1505.35,Unknown,Need,Unknown,December,2023,Monday
1183,2023-12-13,Expense,Health,News american foreign.,1940.59,Unknown,Need,Unknown,December,2023,Wednesday
1184,2023-12-14,Income,Investment,Exist outside find wish.,3601.0,Unknown,Income,Unknown,December,2023,Thursday
1185,2023-12-14,Expense,Entertainment,Network fact talk.,166.87,Unknown,Want,Unknown,December,2023,Thursday
1186,2023-12-18,Expense,Others,Thus sort.,185.16,Unknown,Other,Unknown,December,2023,Monday
1187,2023-12-20,Expense,Health,Actually purpose public.,246.23,Unknown,Need,Unknown,December,2023,Wednesday
1188,2023-12-21,Expense,Food,Mission put budget house.,214.26,Unknown,Need,Unknown,December,2023,Thursday
1189,2023-12-22,Expense,Food,Ask window full.,1653.56,Unknown,Need,Unknown,December,2023,Friday
1190,2023-12-23,Expense,Travel,Do interesting material.,1781.32,Unknown,Need,Unknown,December,2023,Saturday
1191,2023-12-25,Expense,Others,Event smile popular hundred live.,1901.21,Unknown,Other,Unknown,December,2023,Monday
1192,2023-12-26,Expense,Food,Memory challenge lawyer business.,1635.01,Unknown,Need,Unknown,December,2023,Tuesday
1193,2023-12-27,Expense,Health,Discuss wall ahead scene.,1124.7,Unknown,Need,Unknown,December,2023,Wednesday
1194,2023-12-29,Expense,Others,Question will him quickly.,1436.15,Unknown,Other,Unknown,December,2023,Friday
1195,2023-12-29,Expense,Others,Perform benefit baby.,236.91,Unknown,Other,Unknown,December,2023,Friday
1196,2023-12-29,Expense,Entertainment,Society dark product make.,14.37,Unknown,Want,Unknown,December,2023,Friday
1197,2024-01-02,Expense,Travel,Gas teacher national weight all.,1099.9,Unknown,Need,Unknown,January,2024,Tuesday
1198,2024-01-02,Expense,Bills,Himself fire heavy.,101.1,Unknown,Need,Unknown,January,2024,Tuesday
1199,2024-01-04,Income,Investment,Allow news.,3852.0,Unknown,Income,Unknown,January,2024,Thursday
1200,2024-01-04,Income,Investment,Man care resource.,2036.0,Unknown,Income,Unknown,January,2024,Thursday
1201,2024-01-07,Income,Income,Notice make.,2266.0,Unknown,Income,Unknown,January,2024,Sunday
1202,2024-01-09,Expense,Entertainment,Occur live take media hot.,1436.41,Unknown,Want,Unknown,January,2024,Tuesday
1203,2024-01-09,Income,Income,Wife pay good within fly.,880.0,Unknown,Income,Unknown,January,2024,Tuesday
1204,2024-01-10,Expense,Bills,And student give score agree.,1546.57,Unknown,Need,Unknown,January,2024,Wednesday
1205,2024-01-11,Expense,Bills,Best generation group goal.,1928.07,Unknown,Need,Unknown,January,2024,Thursday
1206,2024-01-11,Income,Investment,Doctor fine be.,4045.0,Unknown,Income,Unknown,January,2024,Thursday
1207,2024-01-11,Expense,Others,Boy college mrs.,1849.5,Unknown,Other,Unknown,January,2024,Thursday
1208,2024-01-12,Expense,Bills,Price institution method inside.,1386.72,Unknown,Need,Unknown,January,2024,Friday
1209,2024-01-13,Income,Investment,Onto worry help hope.,1348.0,Unknown,Income,Unknown,January,2024,Saturday
1210,2024-01-14,Expense,Health,Space beyond.,1013.18,Unknown,Need,Unknown,January,2024,Sunday
1211,2024-01-15,Expense,Entertainment,Market specific property coach.,554.46,Unknown,Want,Unknown,January,2024,Monday
1212,2024-01-16,Expense,Travel,Wide cut player wind.,911.16,Unknown,Need,Unknown,January,2024,Tuesday
1213,2024-01-16,Income,Income,Degree enter father of source.,4696.0,Unknown,Income,Unknown,January,2024,Tuesday
1214,2024-01-16,Expense,Health,Behind front attack song little.,1426.63,Unknown,Need,Unknown,January,2024,Tuesday
1215,2024-01-17,Expense,Entertainment,Somebody prepare few sound.,409.77,Unknown,Want,Unknown,January,2024,Wednesday
1218,2024-01-19,Expense,Travel,Finish increase economy middle public.,1376.36,Unknown,Need,Unknown,January,2024,Friday
1219,2024-01-19,Expense,Bills,Thing physical might.,1962.86,Unknown,Need,Unknown,January,2024,Friday
1216,2024-01-19,Expense,Bills,Material produce station visit environmental.,1012.75,Unknown,Need,Unknown,January,2024,Friday
1217,2024-01-19,Expense,Health,Table trade various risk art.,1423.6,Unknown,Need,Unknown,January,2024,Friday
1220,2024-01-20,Expense,Others,Leg drive second she.,1169.78,Unknown,Other,Unknown,January,2024,Saturday
1221,2024-01-22,Expense,Shopping,Five store ask data.,1351.74,Unknown,Want,Unknown,January,2024,Monday
1222,2024-01-23,Expense,Travel,Statement position either.,1756.18,Unknown,Need,Unknown,January,2024,Tuesday
1223,2024-01-24,Expense,Food,Draw change agree someone.,1050.23,Unknown,Need,Unknown,January,2024,Wednesday
1224,2024-01-25,Income,Investment,Magazine yard instead town.,934.0,Unknown,Income,Unknown,January,2024,Thursday
1225,2024-01-26,Expense,Entertainment,Evening ahead smile.,541.29,Unknown,Want,Unknown,January,2024,Friday
1226,2024-01-26,Expense,Travel,Compare system white magazine after.,1369.95,Unknown,Need,Unknown,January,2024,Friday
1227,2024-01-26,Income,Investment,Own test too imagine.,2917.0,Unknown,Income,Unknown,January,2024,Friday
1228,2024-01-27,Expense,Food,However style.,723.78,Unknown,Need,Unknown,January,2024,Saturday
1229,2024-01-28,Expense,Entertainment,Born same usually.,1487.4,Unknown,Want,Unknown,January,2024,Sunday
1230,2024-01-30,Expense,Entertainment,Wear use edge this draw.,1026.74,Unknown,Want,Unknown,January,2024,Tuesday
1231,2024-02-01,Expense,Travel,Forget once hope security.,1388.94,Unknown,Need,Unknown,February,2024,Thursday
1232,2024-02-06,Income,Income,Design blood degree ever.,3674.0,Unknown,Income,Unknown,February,2024,Tuesday
1233,2024-02-07,Expense,Health,Television argue mouth.,1932.01,Unknown,Need,Unknown,February,2024,Wednesday
1234,2024-02-07,Income,Income,Nation little east everyone.,2163.0,Unknown,Income,Unknown,February,2024,Wednesday
1235,2024-02-10,Expense,Others,Little happy final population.,1661.67,Unknown,Other,Unknown,February,2024,Saturday
1236,2024-02-10,Expense,Health,Real small.,1512.66,Unknown,Need,Unknown,February,2024,Saturday
1237,2024-02-10,Expense,Entertainment,Need finally when.,1554.53,Unknown,Want,Unknown,February,2024,Saturday
1238,2024-02-14,Expense,Travel,Movement door kind.,903.14,Unknown,Need,Unknown,February,2024,Wednesday
1239,2024-02-14,Expense,Bills,Until truth feeling view.,382.08,Unknown,Need,Unknown,February,2024,Wednesday
1240,2024-02-15,Income,Investment,Decision three trouble.,3590.0,Unknown,Income,Unknown,February,2024,Thursday
1241,2024-02-16,Income,Income,Smile ever bag single.,2664.0,Unknown,Income,Unknown,February,2024,Friday
1242,2024-02-17,Income,Income,Say unit four institution.,546.0,Unknown,Income,Unknown,February,2024,Saturday
1243,2024-02-19,Expense,Bills,Recognize media goal.,89.48,Unknown,Need,Unknown,February,2024,Monday
1244,2024-02-21,Expense,Food,Law agree appear political.,1549.59,Unknown,Need,Unknown,February,2024,Wednesday
1245,2024-02-21,Expense,Travel,Able customer figure.,986.2,Unknown,Need,Unknown,February,2024,Wednesday
1246,2024-02-21,Expense,Health,Book economic.,155.03,Unknown,Need,Unknown,February,2024,Wednesday
1247,2024-02-22,Expense,Entertainment,Rate society floor long same.,1914.41,Unknown,Want,Unknown,February,2024,Thursday
1248,2024-02-23,Expense,Bills,Reach step son.,837.7,Unknown,Need,Unknown,February,2024,Friday
1249,2024-02-23,Expense,Bills,Increase consider.,705.31,Unknown,Need,Unknown,February,2024,Friday
1251,2024-02-24,Expense,Health,Difference way type positive phone.,668.82,Unknown,Need,Unknown,February,2024,Saturday
1250,2024-02-24,Expense,Others,Cup red collection husband.,1993.3,Unknown,Other,Unknown,February,2024,Saturday
1252,2024-02-25,Expense,Food,Employee become happy water bring.,238.3,Unknown,Need,Unknown,February,2024,Sunday
1253,2024-02-27,Expense,Entertainment,Significant up still management.,1809.95,Unknown,Want,Unknown,February,2024,Tuesday
1254,2024-02-27,Expense,Entertainment,Course technology site.,1918.2,Unknown,Want,Unknown,February,2024,Tuesday
1255,2024-02-27,Expense,Health,High issue deal democratic.,768.93,Unknown,Need,Unknown,February,2024,Tuesday
1256,2024-02-28,Expense,Bills,Industry impact certainly.,777.89,Unknown,Need,Unknown,February,2024,Wednesday
1257,2024-02-29,Expense,Travel,Dog late eat.,59.16,Unknown,Need,Unknown,February,2024,Thursday
1258,2024-03-02,Expense,Health,Beat light the window.,1033.48,Unknown,Need,Unknown,March,2024,Saturday
1259,2024-03-03,Expense,Others,Require remain save.,97.26,Unknown,Other,Unknown,March,2024,Sunday
1261,2024-03-05,Expense,Entertainment,Believe arrive.,647.42,Unknown,Want,Unknown,March,2024,Tuesday
1260,2024-03-05,Income,Investment,Likely great paper.,1871.0,Unknown,Income,Unknown,March,2024,Tuesday
1263,2024-03-06,Expense,Bills,College manage fund.,419.1,Unknown,Need,Unknown,March,2024,Wednesday
1264,2024-03-06,Expense,Food,Effect people.,1257.6,Unknown,Need,Unknown,March,2024,Wednesday
1262,2024-03-06,Expense,Entertainment,Provide car throughout american.,1731.25,Unknown,Want,Unknown,March,2024,Wednesday
1265,2024-03-07,Expense,Shopping,Bed report item.,1296.66,Unknown,Want,Unknown,March,2024,Thursday
1266,2024-03-07,Expense,Bills,Finish without.,57.27,Unknown,Need,Unknown,March,2024,Thursday
1267,2024-03-08,Expense,Food,Security unit executive.,184.17,Unknown,Need,Unknown,March,2024,Friday
1268,2024-03-11,Income,Income,Stop unit might job close.,1077.0,Unknown,Income,Unknown,March,2024,Monday
1269,2024-03-13,Expense,Entertainment,New type pm.,1822.86,Unknown,Want,Unknown,March,2024,Wednesday
1270,2024-03-15,Expense,Others,Country approach.,1264.13,Unknown,Other,Unknown,March,2024,Friday
1271,2024-03-16,Expense,Food,Like clear.,785.11,Unknown,Need,Unknown,March,2024,Saturday
1272,2024-03-18,Income,Investment,Break time manager kid.,1018.0,Unknown,Income,Unknown,March,2024,Monday
1273,2024-03-26,Expense,Food,Leader both rest challenge.,1404.76,Unknown,Need,Unknown,March,2024,Tuesday
1274,2024-03-27,Income,Investment,Data exist.,2874.0,Unknown,Income,Unknown,March,2024,Wednesday
1275,2024-03-28,Expense,Travel,State none production defense your.,1217.07,Unknown,Need,Unknown,March,2024,Thursday
1276,2024-03-29,Expense,Others,Short congress turn east marriage.,769.01,Unknown,Other,Unknown,March,2024,Friday
1277,2024-03-30,Expense,Food,Ago race quite hour.,953.24,Unknown,Need,Unknown,March,2024,Saturday
1278,2024-03-30,Expense,Bills,Child ball store process.,1496.04,Unknown,Need,Unknown,March,2024,Saturday
1279,2024-04-03,Expense,Travel,Western order accept wide prevent.,1920.67,Unknown,Need,Unknown,April,2024,Wednesday
1280,2024-04-04,Income,Income,Water yourself trade someone.,591.0,Unknown,Income,Unknown,April,2024,Thursday
1281,2024-04-06,Expense,Bills,Tell soon executive.,255.24,Unknown,Need,Unknown,April,2024,Saturday
1282,2024-04-07,Income,Income,Natural own.,4900.0,Unknown,Income,Unknown,April,2024,Sunday
1283,2024-04-08,Expense,Bills,Effort drive side human.,616.34,Unknown,Need,Unknown,April,2024,Monday
1284,2024-04-09,Expense,Health,Clear single expect.,431.36,Unknown,Need,Unknown,April,2024,Tuesday
1285,2024-04-09,Expense,Bills,Fear song save.,330.3,Unknown,Need,Unknown,April,2024,Tuesday
1287,2024-04-10,Expense,Travel,Capital program story mention majority.,396.71,Unknown,Need,Unknown,April,2024,Wednesday
1286,2024-04-10,Income,Investment,Environmental outside bed institution.,4996.0,Unknown,Income,Unknown,April,2024,Wednesday
1288,2024-04-11,Expense,Bills,Control piece behavior message wind.,588.4,Unknown,Need,Unknown,April,2024,Thursday
1289,2024-04-13,Income,Investment,Us money positive.,2117.0,Unknown,Income,Unknown,April,2024,Saturday
1290,2024-04-16,Expense,Others,Life bad soon.,1903.56,Unknown,Other,Unknown,April,2024,Tuesday
1291,2024-04-17,Expense,Entertainment,Worker range feel.,209.09,Unknown,Want,Unknown,April,2024,Wednesday
1292,2024-04-17,Expense,Entertainment,Into notice necessary true message.,642.39,Unknown,Want,Unknown,April,2024,Wednesday
1293,2024-04-17,Expense,Travel,Including let result spend.,1389.98,Unknown,Need,Unknown,April,2024,Wednesday
1294,2024-04-18,Income,Income,One shoulder administration.,3091.0,Unknown,Income,Unknown,April,2024,Thursday
1295,2024-04-20,Expense,Bills,Skill successful and.,19.62,Unknown,Need,Unknown,April,2024,Saturday
1296,2024-04-21,Expense,Entertainment,Finish right serious.,1427.28,Unknown,Want,Unknown,April,2024,Sunday
1297,2024-04-22,Expense,Travel,Space game truth special decision.,1681.82,Unknown,Need,Unknown,April,2024,Monday
1298,2024-04-23,Income,Income,Else pull its adult house.,4431.0,Unknown,Income,Unknown,April,2024,Tuesday
1299,2024-04-25,Expense,Health,Pretty least if.,1551.79,Unknown,Need,Unknown,April,2024,Thursday
1300,2024-04-26,Expense,Bills,Peace wind guess.,359.78,Unknown,Need,Unknown,April,2024,Friday
1301,2024-04-26,Expense,Travel,Because career course.,1718.84,Unknown,Need,Unknown,April,2024,Friday
1302,2024-04-30,Income,Investment,Teacher decide possible.,2656.0,Unknown,Income,Unknown,April,2024,Tuesday
1303,2024-05-02,Expense,Bills,Success teach mrs beat.,1457.58,Unknown,Need,Unknown,May,2024,Thursday
1304,2024-05-03,Expense,Food,Listen against coach.,1627.16,Unknown,Need,Unknown,May,2024,Friday
1305,2024-05-04,Expense,Entertainment,White likely teacher one.,1813.54,Unknown,Want,Unknown,May,2024,Saturday
1306,2024-05-04,Expense,Others,Notice street anything.,1311.28,Unknown,Other,Unknown,May,2024,Saturday
1307,2024-05-05,Income,Income,Piece require.,2329.0,Unknown,Income,Unknown,May,2024,Sunday
1308,2024-05-05,Expense,Travel,Say other never fact.,276.42,Unknown,Need,Unknown,May,2024,Sunday
